Category,Message
1,sm auction brand new nokia 7250 4 auction today! auction free 2 join take part! txt nokia 86021 now!
0,hi hope u r ok said would text hasnt u seen let gently please
0,babe! fucking love !! know? fuck good hear voice need crave cant get enough adore ahmad kiss
0,k sure relative home sm de pls
0,sent like?
0,fuuuuck need stop sleepin sup
0,im town ill jus take mrt later
0,cooked rather nice salmon la
0,uploaded mine facebook
0,time u wrkin?
0,okie
1,ree entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate tc apply 08452810073 detail 18
1,record indicate u maybe entitled 5000 pound compensation accident claim 4 free reply claim msg 2 stop txt stop
0,sorry ill call later
0,oh oh den muz change plan liao go back yan jiu
0,wylie tampa sarasota?
0,ok take ur time n enjoy ur dinner
0,darren saying dat u meeting da ge den dun meet 4 dinner co later u leave xy feel awkward den u meet 4 lunch lor
1,spook mob halloween collection logo pic message plus free eerie tone txt card spook 8007 zed 08701417012150p per logopic
0,like cheap! im happy splash wine make feel better
0,shes fine difficulty phone work mine pls send another friend request
0,ugh leg hurt musta overdid mon
1,call germany 1 penny per minute! call fixed line via access number 0844 861 85 85 prepayment direct access! wwwtelediscountcouk
1,won! 4 costa del sol holiday £5000 await collection call 09050090044 toclaim sae tc pobox334 stockport sk38xh cost£150pm max10mins
0,wot student discount u get books?
0,fineabsolutly fine
0,come get it? b quite diff guess rite
1,mobile 11mths ? update free orange latest colour camera mobile unlimited weekend call call mobile upd8 freefone 08000839402 2stoptxt
0,reach ur home ltgt minute
0,babe im answering cant see ? maybe youd better reboot ym got photo great !
0,hiwhat think match?
0,know thinkin malaria relax child cant handle malaria would worse gastroenteritis take enough replace loss temp reduce give malaria med vomit self limiting illness mean day completely stop
0,dai downloaded exe file run exe installing
0,yesterday true true
0,kkhow business now?
0,3 pa selected
1,natalja 25f inviting friend reply yes440 no440 see wwwsmsacunat27081980 stop? send stop frnd 62468
0,keep ten r shelf buy two egg
0,late
0,well thats nice bad cant eat
0,accidentally brought em home box
0,pls need dat slowly vomit
0,take exam march 3
0,jane babe goin 2 wrk feel ill lst nite foned already cover 4 chuck
0,5 nightswe nt staying port step liaotoo ex
0,die want u stuff
0,oh fuck juswoke bed boatin dock slept wid 25 year old spinout! giv u da gossip l8r xxx
0,smile pleasure smile pain smile trouble pours like rain smile sum1 hurt u smile becoz someone still love see u smiling!!
0,prabhaim sorydarealyfrm heart im sory
0,remet alex nichols middle school turn he dealing!
1,private! 2003 account statement fone show 800 unredeemed point call 08715203656 identifier code 42049 expires 261004
0,mean u could keep ur word
0,nope im still market
0,realise busy guy im trying bother get exam outta way try car gr8 day
1,chosen receive £350 award! pls call claim number 09066364311 collect award selected receive valued mobile customer
0,hey project started aha da
0,ok cool see ya
0,uworld site buying qbank buying self assessment also?
0,opinion me? 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply
1,someonone know trying contact via dating service! find could call mobile landline 09064015307 box334sk38ch
0,yeah still give ride
0,jay want work first hows 4 sound?
0,gud gudk chikku tke care sleep well gud nyt
0,part checking iq
0,hmm thinking lor
0,course ! dont tease know simply must see ! grin keep posted prey loving smile devouring kiss
0,thanks temales wonderful thank great week
0,thank princess! want see nice juicy booty
0,havent eaten day im sitting staring juicy pizza cant eat med ruining life
0,gud ni8 dearslp welltake careswt dreamsmuah
0,u come n search tat vidnot finishd
0,k im leaving soon little 9
1,urgent! please call 09061213237 landline £5000 cash 4 holiday await collection c sae po box 177 m227xy 16
0,yeah work fine started last week stuff dull easy guy fun!
0,study alone without anyones help cant need study
0,please tell car key purse
0,didnt get anything da
0,ok sweet dream
0,well shes big surprise!
0,usualiam fine happy amp well
0,1 cbe 2 chennai
0,help u swoop picking u wherever ur bird r meeting u want
0,anyone call treadmill say youll buy make sure working found ad craigslist selling $ ltgt
0,absolutely love south park! recently started watching office
0,see film
0,pls speak wont ask anything friendship
0,storming msg wen u lift phne u say hello u knw wt real meaning hello?? name girl! yes u knw dat girl?? margaret hello girlfrnd f grahmbell invnted telphone moralone 4get name person bt girlfrnd g n g h
0,gud ni8swt drmstake care
0,hi darlin kate u doin somethin tonight? im going pub called swan something parent one drink phone u
0,anything lar going home 4 dinner?
0,er enjoyin indian moyep sall good hehe hows bout u shexy? pete xx
1,dont prize go another customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back busy
0,u fix teeth?if asapok take care
0,u wan 2 come dinner tonight not?
0,hellohow u doing?what u 2?when u b moving flat co need arrange pick lamp etc take care hello caroline!
0,latebut kwish
0,hi hope ur day good! back walk table booked half eight let know ur coming
0,oh yeah clearly fault
0,dunno leh cant remember mayb lor wat time r meeting tmr?
0,best msg hard person u know one step foward make u fall love amp one step back ruin ur friendship good night
1,urgent! mobile number awarded £2000 prize guaranteed call 09061790126 land line claim 3030 valid 12hrs 150ppm
0,helloooo wake up! sweet morning welcome enjoy day full joy gud mrng
0,vikky come around lttimegt
0,princess?
0,gone get info bt dont know
0,yeah probably
0,sent ur email id soon
1,urgent! 1 week free membership £100000 prize jackpot! txt word claim 81010 tc wwwdbuknet lccltd pobox 4403ldnw1a7rw18
0,im still pretty weak today bad day ?
0,hey ! dont forget mine possession property mmm childish smile
0,excellent thought misundrstud frnd knw u hate bt day wen ull knw truth ull hate urself gn
0,hey! congrats 2u2 id luv 2 ive 2 go home!
0,dear call
0,xy trying smth u eat already? havent
1,urgent! please call 09061213237 landline £5000 cash luxury 4 canary island holiday await collection tc sae po box 177 m227xy 150ppm 16
0,donno gene something
1,xmas iscoming ur awarded either £500 cd gift voucher free entry 2 r £100 weekly draw txt music 87066 tnc wwwldewcom1win150ppmx3age16subscription
0,alex say he ok ok
0,u coming funeral home
0,darling sister whens school resuming minimum wait period reapply? take care
0,ill hand phone chat wit u
0,well good morning mr hows london treatin ya treacle?
0,cant make tonight
0,time come tomorrow
0,ltgt buck bank fee fixed better call bank find
0,tell quite long co havent finish film yet
0,pls ask macho much budget bb bold 2 co saw new one ltgt dollar
0,hi missed call mumhas beendropping red wine theplace! adress?
0,ill 3 min look
0,leave
0,im coming back thursday yay gonna ok get money cheer oh yeah everything alright hows school call work
0,jolly good! way give u ticket sat eve 730 speak x
0,yeah thats thinking
0,kkim going tirunelvali week see uncle already spend amount taking dress want moneyi give feb 1
0,got ur favorite oyster n got favorite sashimi ok lar dun say already wait ur stomach start rumbling
0,sister going earn da
1,get official england poly ringtone colour flag yer mobile tonight game! text tone flag 84199 optout txt eng stop box39822 w111wx £150
0,hahahause brain dear
0,jus finish watching tv u?
0,k fyi im back parent place south tampa might need deal somewhere else
0,good morning love go sleep wish great day full feeling better opportunity last thought babe love kiss
0,kothi print marandratha
0,havent got da topic yet rite?
0,ok problem yup im going sch 4 rem correctly
0,thanks ill keep mind
0,aah bless! hows arm?
0,dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regard
0,gal n boy walking park galcan hold ur hand? boyy? u think would run away? galno jst wana c feel walking heaven princegn
0,make happy?
0,wishing wonderful week
0,sweet heart you?
0,sir waiting letter
0,dude im longer pisces im aquarius
0,x course 2yrs message messenger lik r sending
0,think steyn surely get one wicket
0,neither sterm voice im studying fine me! sure thing resolved tho anyway fab hols
0,garbage bag egg jam bread hannaford wheat chex
0,pride im almost ltgt year old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell
0,sound better evening im costume im sure time finish tomorrow txt end
0,birthday feb ltgt da
0,wanna gym?
0,youd like wouldnt you? jerk!
0,u awake? snow there?
0,course make stink!
1,u r subscribed 2 textcomp 250 wkly comp 1st wk?s free question follows subsequent wks charged150pmsg2 unsubscribe txt stop 2 84128custcare 08712405020
0,go opening room til thanksgiving without upcharge
0,guy planning coming over?
0,wat now?
0,parent kidz friend n colleague screaming surprise !! waiting sofa naked!
0,sir thats 8hr trip bus last week another audition next wednesday think might drive time
0,i? thought put back box
0,im home
0,one interested may business plan
0,yup paragon havent decided whether 2 cut yet hee
0,good morning princess! great day!
0,guai shd haf seen he naughty free today? go jogging
0,aiyo co sm neva reply wait 4 reply lar tot havent finish ur lab wat
0,living simple loving also simple laughing simple winning tooo simple simple difficult
0,tell something thats okay
0,ok
0,hmm shall bring bottle wine keep u amused? joking! ill still bring bottle red white? see tomorrow
0,ur face test 1 2 3 4 5 6 7 8 9 ltgt select number tell ur face astrology waiting quick reply
0,hey iouri gave number im wylie ryans friend
0,yep get program youre slacking
0,im inside officestill filling formsdon know leave
0,think mentor 100 percent sure
1,call 09095350301 send girl erotic ecstacy 60pmin stop text call 08712460324 nat rate
1,camera awarded sipix digital camera! call 09061221066 fromm landline delivery within 28 day
1,£400 xmas reward waiting you! computer randomly picked loyal mobile customer receive £400 reward call 09066380611
0,trying figure im suppose see couple different people week said wed get together didnt set date
1,important message final contact attempt important message waiting customer claim dept expires 13404 call 08717507382 now!
0,hi mom might back later ltgt
1,datingi two started sent text talk sport radio last week connection think coincidence?
0,lol oh got friend dog ?
0,ok problem u frm him? wats matter?
